trial,choice,outcome,epsilon,ev_chosen,ev_optimal,is_optimal,agent_id,agent_type
46,safe,20.0,0.12152687166166222,20.0,32.5,False,adaptive_ai_029,adaptive_ai
47,risky,100.0,0.11803846496705936,85.0,85.0,True,adaptive_ai_029,adaptive_ai
48,safe,10.0,0.11472018987452788,10.0,10.0,True,adaptive_ai_029,adaptive_ai
49,safe,-30.0,0.1115637489679241,-30.0,-30.0,True,adaptive_ai_029,adaptive_ai
50,risky,-20.0,0.10856124950086485,40.0,40.0,True,adaptive_ai_029,adaptive_ai
51,safe,20.0,0.10570518366075041,20.0,32.5,False,adaptive_ai_029,adaptive_ai
52,risky,100.0,0.10298840979532217,85.0,85.0,True,adaptive_ai_029,adaptive_ai
53,safe,10.0,0.10040413455481231,10.0,10.0,True,adaptive_ai_029,adaptive_ai
54,safe,-30.0,0.09794589590503068,-30.0,-30.0,True,adaptive_ai_029,adaptive_ai
55,risky,100.0,0.09560754696891346,40.0,40.0,True,adaptive_ai_029,adaptive_ai
56,safe,20.0,0.09338324065612885,20.0,32.5,False,adaptive_ai_029,adaptive_ai
57,risky,100.0,0.09126741504230541,85.0,85.0,True,adaptive_ai_029,adaptive_ai
58,safe,10.0,0.08925477946132429,10.0,10.0,True,adaptive_ai_029,adaptive_ai
59,safe,-30.0,0.08734030127589795,-30.0,-30.0,True,adaptive_ai_029,adaptive_ai
